CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
1157-BQCUW,34,Male,Basic,74.95,1,6,UPI,8,26,Yes
8259-NFJTV,62,Female,Premium,34.65,7,3,Debit Card,4,16,No
3223-DWFIO,60,Male,Enterprise,69.35,4,2,Net Banking,4,40,No
2660-EMUBI,51,Male,Premium,95.35,10,2,Debit Card,2,21,Yes
6968-GMKPR,26,Female,Premium,81.55,55,3,Net Banking,1,32,No
4751-ERMAN,43,Male,Enterprise,75.4,72,8,Credit Card,1,4,No
1436-ZMJAN,19,Female,Enterprise,67.8,10,8,UPI,3,38,No
3292-PBZEJ,26,Male,Basic,111.4,11,1,UPI,6,8,No
0799-DDIHE,26,Female,Premium,46.3,15,4,Net Banking,7,9,No
3070-FNFZQ,57,Female,Enterprise,20.4,23,0,Net Banking,9,17,No
2812-SFXMJ,34,Male,Enterprise,20.05,1,3,UPI,5,13,No
7675-OZCZG,18,Female,Basic,45.0,3,1,Debit Card,9,9,Yes
5014-WUQMG,42,Male,Basic,96.1,47,7,Debit Card,8,6,No
5312-TSZVC,60,Female,Enterprise,19.65,15,3,Debit Card,1,27,No
2003-CKLOR,57,Male,Basic,99.5,66,4,UPI,3,37,Yes
0993-OSGPT,59,Female,Enterprise,60.65,68,10,Credit Card,8,39,No
9254-RBFON,42,Female,Premium,98.6,17,3,Net Banking,9,24,Yes
1205-WNWPJ,56,Female,Basic,59.5,7,4,Net Banking,4,9,Yes
9391-EOYLI,52,Male,Premium,80.45,12,4,UPI,6,11,Yes
7108-DGVUU,20,Female,Premium,71.7,21,4,Credit Card,4,35,No
2782-JEEBU,67,Male,Premium,36.0,21,10,UPI,9,29,No
5127-BZENZ,54,Female,Enterprise,65.2,56,2,Debit Card,2,8,No
2720-FVBQP,61,Female,Premium,48.95,6,6,Debit Card,6,17,No
9906-NHHVC,61,Female,Premium,53.5,65,2,Net Banking,3,7,No
4522-XRWWI,68,Male,Premium,80.45,42,1,Net Banking,10,12,No
3766-EJLFL,47,Female,Enterprise,109.05,68,2,Net Banking,4,15,No
5939-SXWHM,55,Male,Premium,26.3,48,10,Net Banking,2,29,No
8152-UOBNY,51,Female,Premium,106.8,50,2,Debit Card,8,24,No
7351-KYHQH,29,Female,Basic,64.95,7,7,Debit Card,10,37,No
7643-RCHXS,36,Female,Enterprise,19.35,63,3,Credit Card,8,14,No
8246-SHFGA,54,Male,Premium,21.1,17,2,Net Banking,1,11,No
8387-MOJJT,61,Female,Basic,77.95,42,9,UPI,10,35,Yes
0620-XEFWH,66,Male,Enterprise,18.85,4,4,Credit Card,6,17,No
6485-QXWWE,34,Female,Enterprise,26.0,62,3,Credit Card,1,27,No
2761-OCIAX,27,Male,Enterprise,74.7,2,8,Debit Card,6,3,Yes
7321-VGNKU,66,Female,Enterprise,70.35,2,7,Net Banking,7,2,No
5327-CNLUQ,64,Male,Enterprise,96.9,48,10,Credit Card,2,4,No
7552-KEYGT,29,Male,Enterprise,19.55,27,6,Net Banking,9,18,No
5816-JMLGY,33,Female,Premium,80.4,70,7,Debit Card,8,20,No
3068-OMWZA,41,Male,Premium,88.8,1,4,Credit Card,9,21,Yes
2927-QRRQV,36,Male,Premium,94.65,46,3,Credit Card,10,14,No
6032-KRXXO,25,Male,Premium,90.25,30,6,UPI,4,8,Yes
7459-RRWQZ,48,Female,Basic,64.65,15,0,Debit Card,4,2,Yes
6265-SXWBU,38,Male,Premium,95.75,69,5,UPI,8,26,No
7941-RCJOW,34,Male,Enterprise,19.55,65,7,Debit Card,1,19,No
6374-NTQLP,40,Male,Premium,104.1,72,6,UPI,8,28,No
4154-AQUGT,54,Male,Premium,89.05,13,1,Debit Card,7,29,Yes
2387-KDZQY,33,Male,Enterprise,20.1,17,6,Debit Card,7,5,No
3584-WKTTW,23,Male,Premium,111.55,51,5,Credit Card,9,28,No
3399-BMLVW,25,Male,Premium,60.5,51,4,UPI,10,26,No
1971-DTCZB,42,Female,Premium,90.95,72,3,UPI,7,5,No
3092-IGHWF,35,Male,Basic,87.4,67,0,UPI,2,15,Yes
3374-PZLXD,42,Male,Premium,19.7,34,1,Credit Card,1,9,No
3813-DHBBB,29,Male,Enterprise,50.95,67,6,Net Banking,1,32,No
2812-REYAT,32,Female,Enterprise,20.05,49,9,Debit Card,7,26,No
6518-PPLMZ,43,Male,Premium,19.4,53,2,UPI,5,37,No
4939-KYYPY,58,Male,Premium,59.45,27,4,Debit Card,4,15,No
8017-LXHFA,62,Female,Premium,94.75,23,7,Credit Card,5,4,Yes
5930-GBIWP,43,Male,Enterprise,81.5,69,7,Debit Card,10,36,No
6022-KOUQO,64,Female,Enterprise,29.05,2,5,Credit Card,10,20,No
6352-TWCAU,49,Female,Basic,86.45,35,4,Net Banking,6,27,Yes
2361-UPSND,27,Female,Basic,70.6,46,1,UPI,10,21,No
6035-RIIOM,33,Female,Basic,97.2,54,8,Credit Card,6,22,No
2929-QNSRW,24,Female,Enterprise,98.25,56,0,Debit Card,1,7,Yes
1262-OPMFY,34,Female,Basic,75.75,9,10,Credit Card,2,31,Yes
9504-DSHWM,40,Male,Premium,59.2,20,1,Credit Card,3,17,No
5035-BVCXS,43,Male,Premium,75.9,11,0,Net Banking,4,7,No
6267-DCFFZ,38,Female,Enterprise,90.05,30,3,UPI,6,19,No
3533-UVMOM,39,Male,Basic,70.95,68,3,Credit Card,9,28,No
2439-LYPMQ,24,Male,Premium,102.6,38,4,Credit Card,2,10,No
4248-QPAVC,31,Female,Enterprise,85.35,17,4,Debit Card,8,27,Yes
1899-VXWXM,32,Male,Basic,106.1,48,7,Credit Card,9,13,Yes
1478-VPOAD,24,Female,Premium,43.8,1,10,Credit Card,2,2,No
9995-HOTOH,26,Male,Basic,59.0,63,10,UPI,9,22,No
2988-PLAHS,68,Female,Enterprise,69.95,3,2,UPI,7,20,No
1371-OJCEK,65,Female,Basic,24.35,48,5,Debit Card,9,5,No
4999-IEZLT,25,Male,Enterprise,29.45,66,2,Credit Card,6,6,No
8883-ANODQ,67,Female,Basic,84.4,68,1,Credit Card,2,35,No
4690-LLKUA,40,Male,Premium,45.05,17,7,Credit Card,8,1,Yes
2351-RRBUE,46,Female,Enterprise,20.65,7,0,Net Banking,10,35,No
5980-BDHPY,35,Male,Enterprise,87.1,72,8,Net Banking,9,3,No
1498-DQNRX,48,Female,Enterprise,19.85,29,10,Debit Card,8,36,No
9469-WEJBT,47,Male,Basic,90.35,37,6,Net Banking,2,7,No
3331-HQDTW,69,Female,Basic,109.8,34,9,Debit Card,8,29,Yes
9490-DFPMD,56,Female,Premium,84.65,42,10,Credit Card,3,15,Yes
2581-VKIRT,52,Female,Enterprise,65.5,59,3,Net Banking,3,11,No
5442-XSDCW,35,Male,Enterprise,79.5,11,2,UPI,9,18,Yes
7426-WEIJX,59,Male,Basic,80.95,60,5,Net Banking,9,4,No
2851-MMUTZ,56,Female,Basic,56.15,27,8,Credit Card,9,24,No
3049-NDXFL,34,Female,Premium,85.8,1,8,UPI,4,11,Yes
8580-AECUZ,31,Male,Premium,79.1,1,3,Debit Card,7,6,Yes
3307-TLCUD,48,Male,Basic,34.4,17,9,Credit Card,8,18,No
6625-FLENO,41,Male,Enterprise,20.75,58,4,UPI,5,15,No
2967-MXRAV,52,Male,Premium,18.8,1,10,Net Banking,1,3,No
7963-GQRMY,61,Female,Basic,44.3,3,8,Debit Card,9,17,Yes
8189-HBVRW,62,Female,Basic,90.8,53,1,Net Banking,6,33,No
4163-KIUHY,51,Male,Enterprise,25.6,35,1,UPI,3,34,No
1228-FZFRV,20,Male,Basic,105.95,50,4,UPI,3,30,Yes
3500-NSDOA,54,Male,Basic,70.8,68,0,Credit Card,10,19,No
1171-TYKUR,60,Male,Premium,25.4,47,7,Debit Card,1,9,No
3761-FLYZI,57,Female,Basic,108.8,65,4,Debit Card,8,40,No
2058-DCJBE,43,Male,Basic,69.75,5,9,UPI,2,31,Yes
5364-XYIRR,40,Male,Premium,94.65,51,1,Credit Card,1,27,Yes
4829-AUOAX,61,Female,Enterprise,96.05,46,8,UPI,7,25,Yes
1219-NNDDO,56,Female,Enterprise,76.85,9,1,UPI,9,7,No
8388-DMKAE,32,Female,Premium,20.25,8,6,Debit Card,6,7,No
4403-BWPAY,66,Male,Premium,24.8,14,7,Net Banking,8,20,No
9659-QEQSY,21,Female,Enterprise,115.65,45,5,Net Banking,8,36,No
5405-ZMYXQ,46,Female,Enterprise,74.6,8,10,Debit Card,9,19,No
5047-LHVLY,39,Male,Enterprise,50.15,1,6,Credit Card,7,2,Yes
1442-OKRJE,42,Male,Enterprise,103.15,66,10,Debit Card,9,34,No
4737-AQCPU,30,Male,Enterprise,72.1,72,0,Credit Card,9,17,No
9158-VCTQB,35,Female,Premium,113.6,41,3,Debit Card,1,24,Yes
2808-CHTDM,50,Female,Basic,25.1,23,6,Credit Card,6,9,No
6311-UEUME,33,Female,Enterprise,78.9,29,0,UPI,8,1,Yes
0793-TWELN,62,Female,Enterprise,80.15,4,0,UPI,10,28,No
3283-WCWXT,59,Male,Basic,25.4,6,10,Credit Card,9,15,No
1060-ENTOF,61,Female,Basic,105.4,67,5,Debit Card,4,21,No
0999-QXNSA,19,Male,Basic,45.75,7,3,UPI,2,15,No
5451-MHQOF,52,Male,Basic,24.45,56,2,Debit Card,9,23,No
4836-WNFNO,59,Female,Basic,25.0,72,4,Net Banking,9,2,No
9225-BZLNZ,51,Male,Basic,85.25,72,8,UPI,8,36,No
0354-VXMJC,47,Male,Premium,19.6,23,9,Debit Card,3,9,No
4422-QVIJA,30,Female,Basic,50.15,35,9,Debit Card,5,2,No
9365-SRSZE,30,Male,Basic,70.55,27,10,Net Banking,2,2,No
6839-ITVZJ,35,Female,Premium,60.05,26,9,Debit Card,3,18,Yes
8332-OSJDW,49,Male,Basic,26.4,12,2,Credit Card,1,17,No
4735-BJKOU,49,Female,Enterprise,20.15,40,4,UPI,4,8,No
0274-JKUJR,52,Male,Enterprise,58.85,7,9,Credit Card,5,34,No
5740-YHGTW,56,Male,Basic,97.55,70,4,Net Banking,2,34,No
8917-SZTTJ,63,Male,Premium,19.65,60,8,Credit Card,3,5,No
1696-MZVAU,69,Male,Enterprise,25.25,39,10,Debit Card,6,29,No
7359-WWYJV,46,Male,Premium,114.45,72,9,Net Banking,6,28,No
0375-HVGXO,66,Female,Enterprise,34.7,1,10,Net Banking,7,16,Yes
4906-ZHGPK,46,Male,Basic,70.7,54,3,Credit Card,9,14,No
8593-WHYHV,61,Male,Premium,85.3,3,0,Net Banking,4,2,Yes
3795-GWTRD,33,Female,Premium,75.55,63,9,Credit Card,5,40,No
1298-PHBTI,61,Male,Premium,84.8,71,4,Credit Card,2,4,No
6223-DHJGV,64,Female,Enterprise,20.65,42,0,Credit Card,6,31,No
6961-MJKBO,27,Male,Enterprise,20.45,47,5,Net Banking,4,26,No
6097-EQISJ,47,Female,Enterprise,102.45,66,9,Net Banking,5,27,Yes
4423-YLHDV,42,Female,Basic,104.4,21,9,UPI,7,34,Yes
8158-WPEZG,56,Male,Enterprise,35.65,11,6,Credit Card,6,31,No
0107-YHINA,37,Male,Basic,99.75,1,0,Credit Card,8,11,Yes
4918-FYJNT,22,Female,Premium,90.45,55,9,Credit Card,6,8,No
0727-BNRLG,18,Male,Premium,97.65,69,3,Credit Card,10,12,No
4854-CIDCF,47,Female,Basic,73.85,3,8,Credit Card,8,35,No
8640-SDGKB,66,Male,Enterprise,74.4,4,0,Credit Card,4,34,Yes
3280-MRDOF,20,Male,Basic,69.1,30,8,Credit Card,7,13,No
6435-SRWBJ,62,Female,Premium,82.75,5,7,UPI,3,27,No
9964-WBQDJ,31,Female,Premium,24.4,71,4,UPI,1,8,No
6303-KFWSL,47,Female,Basic,55.25,29,5,Debit Card,9,21,No
1702-CCFNJ,67,Male,Enterprise,61.35,52,6,Credit Card,9,11,No
8932-CZHRQ,21,Male,Enterprise,76.75,68,3,Credit Card,6,22,No
0386-CWRGM,35,Female,Basic,19.4,46,5,UPI,2,21,No
5515-RUGKN,54,Male,Basic,54.75,8,6,UPI,8,28,No
0404-AHASP,42,Male,Enterprise,19.7,72,10,Credit Card,10,3,No
7279-NMVJC,65,Female,Premium,19.9,17,5,Credit Card,6,7,No
2081-VEYEH,18,Male,Basic,107.95,3,10,UPI,7,14,No
6407-UTSLV,63,Female,Enterprise,83.8,2,5,UPI,1,15,No
4116-TZAQJ,32,Female,Enterprise,74.25,9,1,Debit Card,3,9,Yes
9060-HJJRW,26,Female,Premium,56.4,51,4,Debit Card,1,7,No
2587-YNLES,32,Female,Premium,20.1,6,2,Credit Card,10,12,No
7398-SKNQZ,66,Female,Premium,94.9,3,6,UPI,1,19,No
5935-FCCNB,41,Female,Premium,94.2,17,3,Debit Card,1,27,No
1958-RNRKS,21,Male,Premium,49.9,30,0,Credit Card,4,18,No
5136-RGMZO,29,Male,Basic,71.05,31,5,Debit Card,7,13,No
8345-MVDYC,54,Female,Enterprise,81.65,45,5,Debit Card,7,1,No
8226-BXGES,54,Male,Basic,89.45,64,6,Debit Card,5,38,No
3877-JRJIP,60,Male,Basic,59.85,1,10,Net Banking,6,21,Yes
8375-DKEBR,23,Female,Basic,69.6,1,7,Credit Card,2,34,Yes
9705-IOVQQ,56,Male,Basic,99.0,61,2,Debit Card,5,13,No
1015-OWJKI,63,Male,Basic,19.05,1,5,Credit Card,7,23,No
7511-YMXVQ,41,Male,Premium,45.4,9,9,Credit Card,9,1,Yes
2040-XBAVJ,28,Male,Premium,114.45,72,1,UPI,6,23,No
7551-JOHTI,30,Female,Enterprise,19.5,1,8,Credit Card,10,28,Yes
8887-IPQNC,51,Female,Basic,44.25,7,1,Debit Card,4,32,No
8646-JCOMS,42,Female,Enterprise,90.55,66,2,Credit Card,3,8,No
9804-ICWBG,24,Male,Premium,69.9,1,9,UPI,9,26,Yes
1222-KJNZD,69,Male,Premium,20.4,40,1,Net Banking,7,14,No
0106-GHRQR,21,Male,Premium,71.4,16,8,Net Banking,6,24,No
5318-IXUZF,25,Female,Basic,87.15,2,0,UPI,7,29,Yes
3768-VHXQO,37,Male,Basic,24.85,67,4,Debit Card,8,4,No
8952-WCVCD,46,Female,Premium,104.45,41,0,Debit Card,5,18,No
2418-TPEUN,68,Female,Enterprise,19.8,56,4,Debit Card,3,14,No
3963-RYFNS,62,Female,Enterprise,116.45,72,7,Credit Card,3,27,No
3198-VELRD,63,Female,Premium,84.75,3,7,Net Banking,2,3,Yes
8540-ZQGEA,27,Female,Enterprise,20.05,54,10,Debit Card,8,30,No
1320-REHCS,60,Male,Premium,110.75,52,7,Net Banking,1,36,No
4137-JOPHL,51,Female,Enterprise,89.7,50,1,UPI,8,23,No
9436-ZBZCT,43,Male,Premium,89.95,14,7,Net Banking,3,18,Yes
7801-CEDNV,58,Male,Enterprise,48.7,27,4,Debit Card,9,40,No
2057-BOYKM,66,Female,Basic,96.6,72,0,Net Banking,2,10,No
3658-QQJYD,20,Male,Premium,74.3,62,6,UPI,10,12,No
1803-BGNBD,23,Female,Premium,54.3,12,5,Net Banking,9,8,No
0134-XWXCE,22,Female,Enterprise,74.85,44,4,Credit Card,6,32,No
6950-TWMYB,22,Male,Premium,79.95,54,0,UPI,1,17,No
5848-FHRFC,64,Female,Premium,20.05,68,0,Credit Card,5,14,No
2243-FNMMI,40,Male,Premium,19.4,20,5,Credit Card,10,37,No
2511-MORQY,66,Male,Basic,54.9,50,9,Debit Card,9,9,No
5356-KZCKT,26,Male,Basic,24.45,58,6,Debit Card,6,26,No
9470-XCCEM,52,Male,Enterprise,89.65,35,9,UPI,7,24,No
6519-CFDBX,37,Female,Basic,45.4,2,9,Debit Card,4,23,No
3902-MIVLE,66,Male,Enterprise,75.7,63,0,Net Banking,1,31,No
0409-WTMPL,59,Female,Basic,110.65,58,8,UPI,5,39,No
8763-KIAFH,52,Female,Enterprise,20.55,27,3,Debit Card,2,2,No
3669-WHAFY,67,Female,Basic,115.15,71,4,Debit Card,8,18,No
3055-VTCGS,35,Female,Basic,58.55,63,1,Net Banking,4,16,No
3144-KMTWZ,34,Male,Enterprise,93.25,71,9,Credit Card,1,29,No
7279-BUYWN,41,Female,Premium,113.2,41,7,Net Banking,10,11,Yes
7156-MHUGY,20,Male,Premium,90.5,13,1,Credit Card,7,2,Yes
7198-GLXTC,49,Male,Basic,79.0,2,2,Debit Card,2,14,Yes
2007-QVGAW,52,Female,Enterprise,19.35,68,8,Credit Card,3,4,No
5207-PLSTK,55,Male,Premium,48.75,1,1,Credit Card,9,39,No
2307-FYNNL,30,Male,Enterprise,109.05,65,5,Debit Card,9,34,No
5605-XNWEN,64,Male,Premium,25.0,72,3,UPI,2,39,No
2155-AMQRX,42,Female,Enterprise,54.9,28,6,Net Banking,3,9,No
6181-AXXYF,26,Male,Basic,24.75,72,5,Debit Card,9,40,No
5091-HFAZW,21,Female,Enterprise,91.15,2,9,Net Banking,1,7,No
0516-VRYBW,31,Female,Premium,20.15,18,8,Net Banking,2,17,Yes
2519-LBNQL,54,Male,Basic,104.35,60,8,Credit Card,2,23,No
8623-ULFNQ,51,Female,Enterprise,66.05,26,9,Debit Card,10,11,No
8380-PEFPE,28,Male,Premium,71.65,1,3,UPI,3,22,Yes
5687-DKDTV,58,Female,Basic,20.35,4,0,Net Banking,10,18,Yes
1568-LJSZU,20,Male,Enterprise,92.2,68,1,Net Banking,3,28,No
7530-HDYDS,45,Female,Premium,84.25,38,7,UPI,10,16,Yes
7789-HKSBS,46,Female,Enterprise,105.2,42,9,Net Banking,2,4,No
7416-CKTEP,26,Female,Enterprise,19.6,57,7,Debit Card,8,36,No
2586-CWXVV,20,Male,Basic,30.4,54,1,UPI,8,22,No
3096-IZETN,42,Female,Basic,78.1,12,3,Debit Card,8,11,Yes
2348-KCJLT,51,Female,Premium,61.5,44,0,UPI,2,21,No
8401-EMUWF,29,Male,Basic,69.4,42,6,Net Banking,9,40,No
4193-IBKSW,59,Male,Premium,24.75,72,3,UPI,7,16,No
5377-NDTOU,26,Female,Enterprise,91.05,71,10,Debit Card,5,9,No
5922-ABDVO,32,Female,Enterprise,89.65,19,7,UPI,7,35,Yes
2474-LCNUE,57,Female,Premium,73.65,23,8,Net Banking,8,34,No
0839-QNXME,42,Female,Enterprise,19.4,30,8,Credit Card,9,9,No
3506-OVLKD,22,Male,Basic,26.2,35,2,Net Banking,2,13,No
9172-ANCRX,28,Female,Enterprise,98.7,10,4,Net Banking,6,6,Yes
6650-VJONK,51,Male,Basic,43.85,1,5,Credit Card,9,4,No
2178-PMGCJ,41,Male,Premium,69.7,22,5,UPI,6,28,No
7492-TAFJD,32,Male,Premium,38.55,7,9,Net Banking,2,11,No
2773-MADBQ,55,Female,Enterprise,53.1,36,7,Credit Card,1,34,No
6016-LVTJQ,25,Female,Enterprise,20.65,34,5,Debit Card,3,35,No
7860-KSUGX,22,Male,Basic,64.45,72,5,Credit Card,5,5,No
8966-KZXXA,65,Male,Basic,25.1,36,3,Net Banking,7,39,No
6910-HADCM,43,Female,Enterprise,76.35,1,6,Debit Card,10,11,Yes
4816-LXZYW,35,Female,Enterprise,79.15,23,7,Net Banking,10,12,Yes
9606-PBKBQ,23,Male,Premium,85.0,32,2,Credit Card,3,19,Yes
5149-QYTTU,54,Female,Premium,95.15,71,6,Debit Card,9,13,No
2070-XYMFH,65,Female,Premium,79.35,23,2,Net Banking,10,4,No
2085-BOJKI,30,Male,Enterprise,96.65,17,7,Credit Card,4,14,No
0817-HSUSE,45,Male,Enterprise,75.5,1,0,Debit Card,10,2,No
5442-PPTJY,22,Male,Enterprise,19.7,12,0,Net Banking,2,8,No
1927-QEWMY,30,Female,Premium,20.5,72,5,Credit Card,3,22,No
1663-MHLHE,34,Male,Enterprise,19.2,1,9,Net Banking,5,13,No
5663-QBGIS,67,Male,Basic,98.35,72,8,Net Banking,3,21,No
4450-MDZFX,57,Male,Enterprise,74.35,60,3,Net Banking,5,21,No
6701-DHKWQ,62,Female,Enterprise,51.35,61,5,UPI,4,28,No
7554-AKDQF,49,Female,Enterprise,45.65,6,4,Net Banking,10,33,No
3536-IQCTX,46,Male,Enterprise,85.3,32,0,Debit Card,3,29,Yes
4911-BANWH,68,Female,Enterprise,86.55,31,5,Credit Card,6,37,Yes
8496-EJAUI,20,Male,Basic,73.85,19,8,Credit Card,8,22,Yes
0794-YVSGE,57,Male,Basic,20.3,72,2,UPI,4,26,No
5423-BHIXO,51,Female,Enterprise,54.2,32,10,UPI,9,11,No
6908-VVYHM,57,Male,Premium,90.65,65,2,UPI,6,11,No
2959-EEXWB,44,Female,Enterprise,50.9,45,1,Net Banking,5,34,No
1839-UMACK,30,Male,Enterprise,25.05,42,3,Net Banking,3,19,No
3030-YDNRM,62,Male,Enterprise,74.85,8,9,Debit Card,5,37,No
7321-KKSDU,50,Male,Premium,20.5,32,2,Credit Card,5,14,No
3402-XRIUO,23,Female,Premium,63.55,22,1,Credit Card,4,29,No
3132-TVFDZ,41,Male,Premium,44.85,57,0,Net Banking,6,19,Yes
8286-AFUYI,36,Male,Basic,47.95,1,2,Credit Card,3,37,No
8080-DDEMJ,33,Male,Premium,45.1,1,9,Net Banking,10,21,Yes
8356-WUAOJ,57,Female,Basic,45.0,1,5,UPI,1,24,No
6365-MTGZX,45,Male,Basic,96.0,24,8,Net Banking,7,26,Yes
1349-WXNGG,50,Male,Premium,20.05,1,10,Debit Card,7,12,Yes
8058-DMYRU,65,Male,Premium,90.05,54,4,Net Banking,4,19,No
9350-ZXYJC,58,Female,Premium,25.3,4,2,Net Banking,9,30,No
6990-YNRIO,30,Male,Basic,108.65,65,4,Credit Card,2,15,Yes
8958-JPTRR,60,Female,Enterprise,24.3,56,4,Net Banking,1,3,No
6959-GQEGV,62,Male,Premium,75.95,45,4,Debit Card,3,13,No
3173-WSSUE,42,Female,Premium,19.7,71,6,Net Banking,7,9,No
1265-HVPZB,59,Male,Premium,66.4,59,4,Net Banking,9,13,No
4115-UMJFQ,53,Male,Basic,35.75,69,6,UPI,2,16,No
7369-TRPFD,44,Male,Basic,18.8,19,8,Net Banking,6,14,No
1098-KFQEC,55,Female,Enterprise,19.4,55,4,Net Banking,3,8,No
7190-XHTWJ,24,Female,Premium,19.3,38,1,Net Banking,5,19,No
0621-TWIEM,22,Male,Basic,45.55,10,4,Debit Card,9,32,Yes
3537-RYBHH,60,Female,Enterprise,67.45,47,7,Credit Card,3,35,No
2485-ITVKB,62,Female,Premium,35.1,2,3,UPI,1,23,Yes
3669-OYSJI,68,Male,Basic,46.2,1,1,UPI,5,21,Yes
1612-EOHDH,48,Female,Premium,45.15,1,9,Net Banking,1,18,Yes
6702-OHFWR,40,Male,Premium,43.3,1,2,Net Banking,8,14,Yes
5296-BFCYD,59,Male,Basic,20.1,46,8,Credit Card,7,16,No
4510-PYUSH,27,Female,Basic,57.15,38,8,Net Banking,2,24,Yes
9359-JANWS,49,Female,Basic,58.9,65,7,Debit Card,9,32,No
7517-SAWMO,60,Female,Premium,73.2,19,7,Credit Card,5,11,Yes
4143-HHPMK,47,Male,Premium,85.35,52,7,Net Banking,7,11,Yes
3279-DYZQM,56,Male,Enterprise,19.45,71,7,Credit Card,4,4,No
7054-LGEQW,48,Female,Premium,45.95,1,7,UPI,1,26,Yes
0523-VNGTF,35,Female,Basic,50.5,52,0,Net Banking,8,5,No
9575-IWCAZ,53,Male,Premium,25.1,6,5,Credit Card,1,36,No
7105-MXJLL,19,Female,Enterprise,60.7,26,8,Credit Card,3,33,No
7064-FRRSW,31,Male,Enterprise,99.0,48,7,Net Banking,6,14,No
7940-UQQUG,30,Female,Basic,104.4,64,2,Credit Card,8,32,No
0923-PNFUB,46,Female,Basic,83.75,3,10,Net Banking,8,7,Yes
3961-SXAXY,29,Male,Enterprise,44.05,1,0,Net Banking,2,10,No
7010-BRBUU,56,Male,Enterprise,24.1,72,1,Debit Card,9,2,No
3566-HJGPK,19,Male,Enterprise,45.55,1,10,Debit Card,4,10,No
3062-ICYZQ,49,Female,Basic,93.8,51,1,Credit Card,4,35,No
9938-PRCVK,30,Female,Enterprise,19.7,41,6,Credit Card,2,21,No
0973-KYVNF,63,Female,Enterprise,70.65,72,5,Credit Card,1,40,No
5129-HHMZC,44,Female,Basic,86.45,43,10,UPI,10,8,No
9637-CDTKZ,66,Male,Premium,114.1,72,1,Net Banking,7,18,No
3946-JEWRQ,58,Male,Premium,95.2,47,7,Net Banking,10,9,No
7873-CVMAW,34,Male,Enterprise,88.55,72,8,UPI,3,30,No
0463-WZZKO,57,Male,Premium,20.75,3,6,UPI,4,4,No
3494-JCHRQ,48,Male,Premium,70.05,1,3,Credit Card,9,35,Yes
6474-FVJLC,51,Male,Premium,86.0,2,0,Net Banking,6,14,Yes
4524-QCSSM,41,Male,Premium,44.65,26,3,Debit Card,1,14,No
5832-EXGTT,62,Male,Enterprise,60.2,29,3,Debit Card,9,37,No
8840-DQLGN,52,Female,Premium,100.5,35,7,UPI,9,20,Yes
2039-JONDJ,65,Male,Premium,55.45,27,3,UPI,5,29,No
7217-JYHOQ,23,Male,Basic,70.3,24,3,Net Banking,8,23,No
6695-FRVEC,36,Male,Enterprise,60.4,67,1,Net Banking,7,21,No
4547-LYTDD,47,Female,Basic,72.65,16,9,Debit Card,8,31,Yes
9894-QMIMJ,24,Female,Basic,55.8,23,6,Net Banking,9,32,No
8069-YQQAJ,27,Male,Enterprise,31.1,14,3,Credit Card,2,7,No
6770-XUAGN,58,Female,Premium,21.0,1,10,UPI,10,13,Yes
4193-ORFCL,49,Female,Basic,45.1,1,5,Debit Card,5,23,Yes
1636-NTNCO,51,Male,Enterprise,50.95,4,2,Debit Card,8,8,No
3466-WAESX,45,Male,Premium,69.1,16,6,Credit Card,3,12,No
9281-PKKZE,32,Female,Enterprise,43.95,46,5,Net Banking,6,36,No
3638-VBZTA,47,Male,Basic,86.5,68,2,Net Banking,6,16,No
7459-IMVYU,54,Male,Premium,69.95,38,3,UPI,7,26,No
7776-QWNFX,46,Male,Premium,50.4,30,9,Credit Card,3,29,Yes
6689-TCZHQ,39,Female,Enterprise,78.95,5,4,Debit Card,8,29,Yes
8563-OYMQY,21,Male,Premium,90.95,17,8,Credit Card,8,6,No
0754-EEBDC,37,Male,Basic,19.9,4,5,Debit Card,9,37,No
5777-ZPQNC,49,Female,Basic,20.15,12,3,Credit Card,8,33,No
1951-IEYXM,53,Male,Basic,90.6,72,10,Net Banking,3,31,No
3318-NMQXL,67,Male,Enterprise,92.0,3,10,Debit Card,6,18,No
3143-ILDAL,21,Male,Premium,94.45,56,6,UPI,9,38,Yes
1022-RKXDR,44,Female,Premium,24.85,41,1,Credit Card,1,31,No
2361-FJWNO,34,Male,Premium,36.0,40,3,Net Banking,3,16,No
2272-UOINI,29,Female,Basic,78.5,7,4,Debit Card,2,40,No
8232-UTFOZ,39,Male,Premium,19.95,69,3,Net Banking,8,37,No
3750-YHRYO,34,Male,Basic,20.65,7,3,Credit Card,6,14,No
6637-KYRCV,27,Female,Premium,30.5,5,10,UPI,10,39,No
5668-MEISB,18,Female,Basic,106.1,72,8,UPI,8,4,No
0129-QMPDR,39,Male,Premium,20.5,44,10,Credit Card,2,30,No
7188-CBBBA,43,Female,Enterprise,95.5,65,1,Debit Card,6,33,No
5356-CSVSQ,35,Female,Enterprise,64.6,3,5,Net Banking,7,36,No
3221-CJMSG,67,Male,Basic,51.1,24,7,Net Banking,8,30,No
4720-VSTSI,31,Female,Basic,84.8,44,7,Debit Card,9,14,Yes
3219-JQRSL,64,Female,Premium,89.1,72,10,Credit Card,5,23,No
2801-NISEI,46,Male,Premium,54.95,24,6,Net Banking,3,28,No
